Product Name,Brand Name,Rating,Reviews,Cleaned_Reviews,Sentiment,Confidence_Score
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,4,"First off, let me say I've been a Nokia user since I had my first cell phone at age 16, ten years ago. Of course there was that one year where I ventured off into Samsung land but that phone died and back to Nokia I went. But I've always enjoyed Nokia phones.Second, I've been looking for a QWERTY phone with internet/video/mp3 playing capabilities and the Asha 302 fits it. It is a strong build, as I have dropped it numerous times and the phone is still intact. I like the keyboard as I am not a fan of touchscreens at all (which is why I didn't get the Asha 303). As far as sound I think it depends on your headphones. I had earbuds that produced a loudness of 93 decibels which made the listening experience mediocre but then I bought buds with a 110 db loudness and the sound is much better. Nokia Xpress is a bit sucky but I downloaded an Opera browser for the phone and it works slightly better so internet experience is pretty easy. I won't get into video games and SNS because I don't even do that on my PC so I don't have a reason to use it on my phone.My only wish is that the 302 had a built in antenna so I could listen to re radio without RDS earbuds. Other than that, it's a really great phone and for those who want to move up into Blackberrys but don't want to pay so much the Nokia Asha 302 is a great phone to start with.EDIT (October 3, 2013): I found a Gino 25cm 4 Section Telescoping Stainless Steel AM FM Radio Antenna 3.5mm Plug to use for playing the radio through the speaker. So now I'm really enjoying the phone for when I'm sitting outside with friends or at my desk.",first let say ive nokia user since first cell phone age ten years ago course one year ventured samsung land phone died back nokia went ive always enjoyed nokia phonessecond ive looking qwerty phone internetvideomp playing capabilities asha fits strong build dropped numerous times phone still intact like keyboard fan touchscreens didnt get asha far sound think depends headphones earbuds produced loudness decibels made listening experience mediocre bought buds db loudness sound much better nokia xpress bit sucky downloaded opera browser phone works slightly better internet experience pretty easy wont get video games sns dont even pc dont reason use phonemy wish built antenna could listen radio without rds earbuds really great phone want move blackberrys dont want pay much nokia asha great phone start withedit october found gino cm section telescoping stainless steel fm radio antenna mm plug use playing radio speaker im really enjoying phone im sitting outside friends desk,POSITIVE,0.6544227600097656
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,5,"Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTYDependableTraditional Nokia Menu'sNot Complicated like 'Smart Phones'DurableEasy to use on Straighttalk, Internet, WiFi, Bluetooth.",nokia asha unlocked gsm phone mp camera video qwertydependabletraditional nokia menusnot complicated like smart phonesdurableeasy use straighttalk internet wifi bluetooth,NEGATIVE,0.9942743182182312
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,5,"This is a solidly-built unlocked phone that is an update to the popular Nokia C3. It runs the S40 software which has its goods and bads. It has good reception and nice audio. The 3g supports 850 and 1900 bands (AT&T and T-mobile when it's hspa is refarmed from 1700/2100 to the 1900 pcs band.) + the 2100 band.The keyboard is pretty good, not as firm as other Nokia qwerty phones (e.g. E5), but comparable to the C3 keyboard. The one that I have is obviously for the world market, since it has some added European chars and symbols on the keypad. Wi-fi works fine, and Opera Mini installed and runs without problems - good way to go for a bit of web-surfing. I did not tried any of the e-mail or social clients. Text messaging can be set to 'normal' in-box or conversation modes. OVI store app does not seem to work that well. There are a couple of features that I found appealing: ability to backup the phone memory to the sd card; ability to lock the keypad with a passcode either manually or automatically after a set time. The battery is fairly good sized (BL-5J). The 'function' keys and the d-pad keys can all be re-assigned to user defined short-cuts. My opinion: it is a worthy update (3g) to the C3, not quite in the same league as the more expensive E5 which has the multi-tasking S60 software. For the price of around $110, it is an unlocked feature (gsm/3g) phone well worth considering, as long as one knows that one is getting a non-smart phone and that apps for S40 is very limited.",solidlybuilt unlocked phone update popular nokia c runs software goods bads good reception nice audio g supports bands att tmobile hspa refarmed pcs band bandthe keyboard pretty good firm nokia qwerty phones eg e comparable c keyboard one obviously world market since added european chars symbols keypad wifi works fine opera mini installed runs without problems good way go bit websurfing tried email social clients text messaging set normal inbox conversation modes ovi store app seem work well couple features found appealing ability backup phone memory sd card ability lock keypad passcode either manually automatically set time battery fairly good sized blj function keys dpad keys reassigned user defined shortcuts opinion worthy update g c quite league expensive e multitasking software price around unlocked feature gsmg phone well worth considering long one knows one getting nonsmart phone apps limited,POSITIVE,0.6036885380744934
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,1,"Hola, compramos dos teléfonos y vienieron totalente diferentes, uno vino con la batería dañada, se descarga de inmediato. El otro teléfono vino sin la tarjeta de memoria y los teclados y cargadores son muy distintos.Mi Tía y yo nos sentimos engañadas y defraudadas :(",hola compramos dos telfonos vienieron totalente diferentes uno vino con la batera daada se descarga de inmediato el otro telfono vino sin la tarjeta de memoria los teclados cargadores son muy distintosmi ta yo nos sentimos engaadas defraudadas,NEGATIVE,0.9851657152175903
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,5,"THIS CELLPHONE IS VERY EASY FOR USING, IT HAS COMPLETE APPS FOR THE MOST IMPORTANT CONTACT WITH OTHER PEOPLE, MOST OF THEM ARE INCORPORATED AND I JUST HAD TO USE IT WITH WI FI CONNECTION, I AM SATISFIED WITH THIS PURCHASED IT IS A SIMPLE PHONE BUT COMPLETE AND IT IS THE MOST IMPORTANT...",cellphone easy using complete apps important contact people incorporated use wi fi connection satisfied purchased simple phone complete important,NEGATIVE,0.9864994287490845
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,5,GRACIAS ME LLEGO EL PROCTO QUE COMPRE Y LLEVO EN EL MOMENTO INDICADO Y EN UN BUEN ENVALAJE LO RECOMIENDO SASTIFACTORIAMENTE..,gracias llego el procto que compre llevo en el momento indicado en un buen envalaje lo recomiendo sastifactoriamente,NEGATIVE,0.5318107008934021
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,4,Freezes alot. But i bought primarily for playing back my music instead of my BB. Its a great phone for SMS and rings really loud. The body is strong and neat,freezes alot bought primarily playing back music instead bb great phone sms rings really loud body strong neat,POSITIVE,0.6927317976951599
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,4,"The keys are a little hard to hit, and I didn't expect a Spanish keyboard. But overall, a very good phone.",keys little hard hit didnt expect spanish keyboard overall good phone,NEGATIVE,0.9170083403587341
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,2,"Preface: This is not what would be considered a smartphone in the United States (Nothing on the par of Android, iPhone, or Windows Phone), it is basically a feature phone. Also, although it says here that it has a US warranty all of the warranty material it came with referenced Latin American countries so I am not sure if it is really covered under a US Warranty. I returned it during Amazon's return window so it wasn't an issue. Now for the phone review.Pros: The phone has a great keyboard. If you are familiar with the E-series phones its that type of keyboard. The interface is some sort of modified Symbian and I liked it in a lot of ways. The style of the hardware is attractive and the Gray is a nice color. The camera was pretty decent considering it is only 2 megapixels. For e-mail it's adequate.Cons: I'll start with the small issues and work up to the big problem that ultimately made me decide to return the phone. The onboard social network apps are not fully functional. You can update your Facebook or Twitter status but the rest of it is so-so. The Ovi store in general is a poor app store, but this phone isn't able to use many of them. Even the old Facebook app that I used on my old E71 (It used to be called Snaptu but Facebook has since renamed it to Facebook for Everyone) is incompatible with this phone as are most of the better apps in the Ovi store. The browser was mediocre, barely passable. Also, NO GPS for this phone. Nokia/Ovi Maps is incompatible which is too bad because that has always been a Nokia strength. That immediately eliminates this phone as a smart phone. With all of that said, I bought this phone for my wife and she really only needed a phone for texts and calls so we could have overlooked these things. The problem we could not overlook was the very shabby, flimsy piece of metal that was supposed to hold in place the standard sim card. This little piece of metal was barely attached to the phone and would not lock into place to hold down the sim card. Because the sim card would intermittently get lose inside the phone and constantly lose the signal. So we would have to take the battery out and re-adjust the sim card. Then it would work for a little while only to ultimately have to repeat the process. It was WAY more frustration than it was worth. It's too bad because as a basic phone for calls, texts, e-mail, and occasionally updating your Facebook/Twitter status; this phone has a lot of potential. Becuase of the problem with the sim card holder, however, it was essentially unusable. I have used Nokia phones for years (I use a Lumia 710 personally) and I am really surprised Nokia would do such a sloppy job on something as important as the part that holds the sim card in place. What a waste.",preface would considered smartphone united states nothing par android iphone windows phone basically feature phone also although says us warranty warranty material came referenced latin american countries sure really covered us warranty returned amazons return window wasnt issue phone reviewpros phone great keyboard familiar eseries phones type keyboard interface sort modified symbian liked lot ways style hardware attractive gray nice color camera pretty decent considering megapixels email adequatecons ill start small issues work big problem ultimately made decide return phone onboard social network apps fully functional update facebook twitter status rest soso ovi store general poor app store phone isnt able use many even old facebook app used old e used called snaptu facebook since renamed facebook everyone incompatible phone better apps ovi store browser mediocre barely passable also gps phone nokiaovi maps incompatible bad always nokia strength immediately eliminates phone smart phone said bought phone wife really needed phone texts calls could overlooked things problem could overlook shabby flimsy piece metal supposed hold place standard sim card little piece metal barely attached phone would lock place hold sim card sim card would intermittently get lose inside phone constantly lose signal would take battery readjust sim card would work little ultimately repeat process way frustration worth bad basic phone calls texts email occasionally updating facebooktwitter status phone lot potential becuase problem sim card holder however essentially unusable used nokia phones years use lumia personally really surprised nokia would sloppy job something important part holds sim card place waste,NEGATIVE,0.8936188817024231
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,5,"We just received the phone a few days ago. Put in the Consumer Cellular SIM card, and it is ready to go. The phone seems very nice even though we have not come close to discovering all of the things it will do. It has a large number of ring tones built in.",received phone days ago put consumer cellular sim card ready go phone seems nice even though come close discovering things large number ring tones built,NEGATIVE,0.8282186985015869
